src_ip,dst_ip,src_port,dst_port,protocol,DFT_Real_0,DFT_Real_1,DFT_Real_2,DFT_Real_3,DFT_Real_4,DFT_Imag_0,DFT_Imag_1,DFT_Imag_2,DFT_Imag_3,DFT_Imag_4,DFT_Real_5,DFT_Real_6,DFT_Real_7,DFT_Real_8,DFT_Real_9,DFT_Imag_5,DFT_Imag_6,DFT_Imag_7,DFT_Imag_8,DFT_Imag_9,DFT_Real_10,DFT_Real_11,DFT_Real_12,DFT_Real_13,DFT_Real_14,DFT_Imag_10,DFT_Imag_11,DFT_Imag_12,DFT_Imag_13,DFT_Imag_14,DFT_Real_15,DFT_Real_16,DFT_Real_17,DFT_Real_18,DFT_Real_19,DFT_Imag_15,DFT_Imag_16,DFT_Imag_17,DFT_Imag_18,DFT_Imag_19,DFT_Real_20,DFT_Real_21,DFT_Real_22,DFT_Real_23,DFT_Real_24,DFT_Imag_20,DFT_Imag_21,DFT_Imag_22,DFT_Imag_23,DFT_Imag_24
192.168.10.32,40.70.229.150,26743.0,443.0,6.0,0.026700814565022758,-0.001649032830764288,-0.0038805405298868727,0.016971170902252197,-0.013211766878763832,0.0,0.003912642656581419,0.007743489913494066,0.007544656594594327,0.007948727600452786,0.026712159315745002,0.0005380418474993317,0.00477146108945211,0.007544656594594329,0.013484011093775432,0.0,0.004207291976551167,0.007222566793719129,-0.016982515652974442,0.007457537103335865,0.01820816596349077,-0.004795070380157035,0.004388660192489626,-0.016982515652974442,0.003968407710393276,0.0,0.007626597485209202,0.006843751156891217,0.0009593367576599039,-0.008041590427122498,0.01818958918253577,-0.00035544198377326594,0.008111904064814246,0.0009593367576599039,-0.008939137061436977,0.0,0.0090116507471857,-0.00036272767260034247,0.01700109243392944,0.000600141288014203,0.026459654172261524,0.01136008995812446,0.007876853148142496,0.017001092433929443,0.0008542736371358259,0.0,0.003847006974119595,-0.014368565201542352,-0.009229401747385653,0.00027936276705750417
192.168.10.32,20.189.173.2,26744.0,443.0,6.0,0.04292849699656166,0.012115272017259242,-0.007642894983291607,0.00019399325052896893,-0.020539095004399623,0.0,0.006679529213303948,-0.012064957994322273,0.014652530352274575,0.036507823601545385,0.042963008085886614,0.013861785427424902,-0.014252752065658564,0.014652530352274575,0.041868994633356735,0.0,-0.0002902495692505897,0.0005565747367583589,-0.00022850433985391894,-0.000496421236288245,0.02923182646433509,-3.2018570908010487e-05,-0.013509958982467662,-0.00022850433985391894,-0.014498819907506304,0.0,-0.00031666540334519475,0.024513084839322248,-0.0009213487307230579,-0.02411985025701552,0.02920717000961301,-0.00020741471362839027,0.014461646477381374,-0.0009213487307230579,-0.01362666487693787,0.0,-0.0002459027709815391,0.023977863218720474,0.0002531607945759993,0.024637624609460347,0.029178162415822318,-0.00032769910973702864,0.027981758117675774,0.0002531607945759993,0.028164645036061604,0.0,-9.47468928214588e-05,-0.0005101003074763778,0.0009503563245137495,-0.0004926530393194287
192.168.10.23,34.117.65.55,58246.0,443.0,6.0,0.006550331910451208,-0.0008573964866059869,-0.0008474191029866542,0.001719017823537183,-0.0009666482607523539,0.0,0.0015683677252082682,-0.0008445234868635307,0.0036805073420206583,0.0012612275699257695,0.0067593455314635745,0.00022266782962150795,-0.001050581534703575,0.0036805073420206583,0.0014710724353790249,0.0,0.0016824377253027826,0.00013061362187321616,-0.0019280314445495501,2.551705983901539e-05,0.005229592323303174,-0.00029075028007848893,-0.0011770526568094875,-0.0019280314445495497,5.1438808441162685e-05,0.0,0.002110576499666961,0.002299942248524398,-0.0021507541338602583,3.806051002286557e-05,0.006822168827056834,0.0021827028308489403,0.0021995703379313167,-0.0021507541338602583,-0.0007890462875366168,0.0,0.0011768997535044421,0.0007901169169303099,0.0003354549407958916,-0.0014427892795827527,0.08984124660491939,0.07437535633156475,0.043293585379918405,0.0003354549407958916,-0.042364507913589484,0.0,-0.04158166522011325,-0.07340645568597923,-0.08086832364400229,-0.07049190158482524
192.168.10.23,34.117.65.55,58248.0,443.0,6.0,0.019777516523996938,0.005546523719865565,-0.007604320844014468,-0.011178970336914064,-0.007072289784749345,0.0,-0.00981334980958496,-0.012017107054732041,0.003912548224131274,0.012449950721158416,0.0203015804290771,0.0003506081943099598,-0.013947248458862298,0.003912548224131274,0.014056086540222175,0.0,-0.01153390404379662,0.00012312884707213983,0.010654906431833908,-0.0005540453990669893,0.02063665787378941,-0.005173130839494851,-0.006699452797571827,0.010654906431833908,-0.007675399382909145,0.0,-0.010331496726251076,0.01185005032244814,-0.004247625668843591,-0.012186090901447469,0.03266731897989904,0.0007730470549835276,0.012928048769632963,-0.004247625668843591,-0.012731095155080155,0.0,-0.012376103757356576,0.001308063333163673,-0.02268556753794353,0.002321278158302131,0.03232383728027339,-0.005816037368352678,0.007425099611282346,-0.02268556753794353,0.008547574281692505,0.0,-0.010932802931421782,-0.0102445231116736,0.004591107368469242,0.010162276620756205
192.168.10.135,3.127.6.122,51776.0,443.0,6.0,0.0036948323249816673,0.0003752132125977108,-0.0007910331090291266,0.0012025038401285728,-0.0004675388336181632,0.0,0.0027305661746404625,-4.783373321137123e-05,0.0005698402722676714,0.0020348263631571753,0.0037027597427367943,0.001697092606427772,-0.0004329780737558946,0.0005698402722676714,0.0019920170307159315,0.0,0.002173169358776718,0.0006542725558857719,-0.0012104312578836997,-0.0006193780195718642,0.002390245596567768,0.0014196393957207369,-0.00030612945556640815,-0.0012104312578836997,-0.0008761485417683822,0.0,0.001689730641297204,0.001838776882505962,0.000742673873901355,-0.00027877775017649223,0.0023710926373799427,0.0020577221523416464,0.0014297862847646,0.000742673873901355,0.0002062221368153897,0.0,0.0007631064426498938,0.0012010912758344933,0.001229584217071525,0.0009147427189626597,0.0014539162317911635,0.0013692948121912228,0.001296480496724444,0.001229584217071525,0.0011476675669352073,0.0,9.059669174994718e-05,0.00015661246032011388,0.0001745025316874241,0.00015833309820541502
192.168.10.150,142.251.36.131,57733.0,443.0,6.0,0.005072077115376764,7.473769728313877e-05,0.0009381274382273377,0.0014568567276000938,-0.0024270514647165902,0.0,0.0024357539019834785,-0.001563113486901864,0.002123276392618823,0.0009819852475202377,0.006604830423990855,0.0026100049984537415,-0.00011825561523437355,0.002123276392618823,0.0012975732485453252,0.0,0.0013056792535361492,-0.0029214022399374766,-0.0029896100362141855,0.0002834922979822265,0.006380160649617481,0.0027186005273635177,-0.0027014712492624904,-0.0029896100362141855,-0.0002909402052561387,0.0,-6.191620928357525e-05,-0.0011637190209657518,-0.0018986066182454485,-0.0010709078134326032,0.006371319293975799,0.0023157621762072015,-0.002362966537475583,-0.0018986066182454487,-0.00077754259109497,0.0,-0.0014085005960065284,0.0017653400575613142,0.0029984513918558673,0.0007950723540399663,0.007776419321695931,0.0025181108945791625,0.0010498960812886562,0.0029984513918558673,0.00037477413813272447,0.0,-0.0030802283993508436,0.0017122067596632116,0.0004935065905253152,-0.0009410168594712172
192.168.10.23,142.251.36.106,48866.0,443.0,6.0,0.004727403322855592,-0.00015362808332208762,0.000653723875681564,-0.001449743906656907,0.002194921175638828,0.0,-9.353405211387253e-05,0.001317526841532825,0.002551515897115064,0.0012999419223450445,0.004730165004730185,-0.0001774211622880082,0.0014692544937133793,0.002551515897115064,2.694129943847627e-05,0.0,-5.569664525763871e-06,9.023025070518911e-05,0.001446982224782314,-0.002553220145240722,0.003166496753692593,-0.0015106124944629957,3.0934810638426555e-05,0.001446982224782314,-0.0014427900314331013,0.0,0.0008657212356929316,0.00012687983766210118,-0.0009878476460774726,0.0026074546513854147,0.0031415820121764807,-0.000896944976714345,0.00011289119720458183,-0.0009878476460774726,0.0029919743537902737,0.0,0.0015175002006952887,5.8226386038588995e-05,-0.0014220674832662007,-3.265770706301556e-05,0.0028262535730997442,-0.0002911094740599676,-5.079309145609945e-05,-0.0014220674832662007,-0.0013666053613026908,0.0,0.0019203304319456447,0.00020442898715263493,0.0013031760851542084,-0.002301714505546252
192.168.10.32,52.184.213.187,26746.0,443.0,6.0,0.026815593242645226,-0.001989729134767223,-0.0038252274195353063,0.017029682795206707,-0.013283789157867426,0.0,0.003921405326588948,0.00793300097018114,0.007459421952565515,0.008169726330440868,0.026820341746012333,0.00024165901048189598,0.004959940910339362,0.007459421952565515,0.013714710871378571,0.0,0.004388526947061703,0.007275132281115071,-0.01703443129857381,0.0074151233794631805,0.01833323637644446,-0.004946502538979507,0.004536867141723631,-0.01703443129857381,0.0038078824679056806,0.0,0.007923299000890987,0.006692180165575022,0.0010276834170023519,-0.008234800855262958,0.018309493859608936,-0.0003427089809243283,0.008052160342534372,0.0010276834170023519,-0.009023616711298622,0.0,0.00934690074445897,-0.0005623904928107037,0.01705817381540934,0.000840239098529122,0.026607235272725394,0.01156271054643698,0.007687906424204496,0.017058173815409337,0.001090606053670238,0.0,0.004117137275257086,-0.014440625516178765,-0.00932542483011881,0.00020850689894079817
192.168.10.32,51.104.136.2,26747.0,443.0,6.0,0.00880823532740272,0.0008456464164558221,-0.0029654602209727003,0.003111581007639563,-0.00020610292752582492,0.0,0.0008556308942353173,0.0002181596774773322,0.005466183026631666,0.004557401947660703,0.009174406528472862,0.0014772802886486775,-0.0011107126871744899,0.005466183026631666,0.0038667917251586897,0.0,0.0001350892819075988,0.0023601301617522377,-0.0034777522087097047,-0.0024173241650596467,0.0064032475153604825,-0.001052987203847972,0.00010299682617187988,-0.0034777522087097047,-0.0026412804921468165,0.0,0.0007639301121428293,0.004541864587556439,-0.0026950240135192875,0.00025981632068047713,0.006381829579671196,-0.0005484970887244166,0.003974159558614104,-0.002695024013519288,0.0015563567479451497,0.0,0.0011987854536002142,0.0022002829022077465,0.003499170144398992,0.0021760563207827138,0.008982161680857312,0.0023763339719662996,0.00519274671872457,0.003499170144398992,-0.0001938243707021037,0.0,1.2261150274187259e-05,-0.004593535343252037,9.469191233317149e-05,-0.004687826299366534
192.168.10.32,20.189.173.12,26748.0,443.0,6.0,0.0435305039087931,0.011662155269490599,-0.008090853691101067,0.0006732145945231168,-0.020646353562672935,0.0,0.007024306999676927,-0.012784201836757015,0.014615933100382485,0.03681377022393078,0.04356674353281653,0.013643260661123766,-0.015098750591278073,0.014615933100382481,0.042186717192331954,0.0,0.00023403085894405643,0.0005833994813902216,-0.0007094542185465503,-0.0005580028662031692,0.030080080032348584,0.000252632548760486,-0.013787468274434406,-0.0007094542185465503,-0.014833271503448476,0.0,0.000124378088787133,0.02504739452184484,-0.0011292695999145415,-0.02457597415403001,0.030047833919525105,0.0002530492965645232,0.014781822760899864,-0.0011292695999145415,-0.013850659132003791,0.0,-2.4786334046884213e-06,0.024491920993333055,0.0007417003313700327,0.025161902973111612,0.029983758926391563,0.00016241723073135567,0.028569499651590988,0.0007417003313700328,0.02874821424484252,0.0,-9.663371121062024e-05,-0.000499982956710827,0.001193344593048082,-0.0005304382472806446
192.168.10.32,52.179.216.235,26749.0,443.0,6.0,0.027240753173828073,-0.0020546063907204725,-0.004342108964920034,0.017772833506266274,-0.013507634401321404,0.0,0.003192485450578948,0.008512081650479241,0.007671078046162938,0.0071009176952283315,0.027243494987487744,-0.0001807241235705972,0.005201995372772211,0.007671078046162938,0.01290202140808105,0.0,0.0037907057899439836,0.008014043014578809,-0.01777557531992594,0.008145121208681062,0.018767833709716755,-0.00560129676753858,0.005303531885147083,-0.01777557531992594,0.004840701818466183,0.0,0.007611040213035042,0.0068420993445213255,0.0008045832316080555,-0.007905900923487637,0.018747170766194622,-0.0010632398223136754,0.008566866318384797,0.0008045832316080555,-0.009256730477015175,0.0,0.009402334029243627,-0.0011540490360503566,0.01779623826344807,-0.00022132565118629605,0.027037322521209682,0.010959856339254108,0.007429073254267376,0.017796238263448068,0.00029161572456359283,0.0,0.004529204157841189,-0.01517563040164287,-0.009094734986623113,0.0009477445536027463
192.168.10.32,52.184.214.53,26750.0,443.0,6.0,0.026273091634114554,-0.0015680894928548315,-0.004032472769419357,0.016985575358072914,-0.013003806273142491,0.0,0.004029374992022298,0.0076179177606247855,0.007807016372680671,0.007698581264687696,0.02627424399058021,0.0006576801297648812,0.004581650098164875,0.007807016372680671,0.013168493906656894,0.0,0.00427300967265962,0.007300184768725071,-0.016986727714538574,0.00741133797611552,0.017821848392486545,-0.004613916774514434,0.004386772712071744,-0.016986727714538574,0.0040603578090667725,0.0,0.00759789266130425,0.007002256318885164,0.0006453792254129938,-0.0077899299300183385,0.01779808600743609,-0.00021740163613273269,0.008245637019475303,0.0006453792254129938,-0.008764574925104775,0.0,0.008898807639699281,-0.00027734962073170527,0.017010490099589028,0.00039917078301101997,0.026089409987131724,0.011441625677557904,0.008028288682301833,0.017010490099589028,0.00058231751124064,0.0,0.003669632307589167,-0.014460103137040381,-0.008936703205108627,0.0002102619495838094
192.168.10.32,52.184.216.246,26751.0,443.0,6.0,0.025631169478098514,-0.0011925128905533296,-0.004082699616750076,0.016692022482554122,-0.012692709763844798,0.0,0.004109493559648442,0.007356243151028171,0.008070508639017752,0.0073797126517836835,0.025632341702779095,0.0010230154986169506,0.004329929749170934,0.008070508639017752,0.012736787398656205,0.0,0.004154596152280467,0.007212827983288315,-0.016693194707234706,0.007301337596108208,0.017223417758941612,-0.004319086267446772,0.0042069951693216884,-0.016693194707234706,0.0041592121124267535,0.0,0.007290940032950232,0.007138926586114636,0.0003384153048197284,-0.0073987084940374025,0.017202337582906055,-0.00011322438023333983,0.008275449275970456,0.0003384153048197284,-0.008476535479227696,0.0,0.008484222507745016,-5.5645429210638094e-05,0.016714274883270264,0.00011562686589223594,0.025406579176584846,0.011249137703173451,0.008191655079523722,0.016714274883270264,0.00023628274599710522,0.0,0.003302043616344177,-0.014299653654236038,-0.008542656898498521,0.00017799998923440509
192.168.10.135,35.159.42.141,45980.0,443.0,6.0,0.0034405986467997062,0.0005229371723483397,-0.0006438394387563084,0.0011880000432332347,-0.0006005664666493694,0.0,0.0025119299084283104,0.00010298017743526786,0.0006752610206604052,0.002169431864924289,0.0034489234288533352,0.0017160513027904307,-0.00022857387860616835,0.0006752610206604052,0.0021749039491017553,0.0,0.0019097641360238515,0.0006018619258995003,-0.0011963248252868644,-0.0005718195884221429,0.0020895004272460807,0.0012637312365450441,-0.0002727707227071169,-0.0011963248252868644,-0.0009029507637023883,0.0,0.0014755901064415074,0.0016761766023450086,0.0006841619809468498,-0.00042031742262137016,0.0020692547162373745,0.0018146851075734652,0.0013051033020019525,0.0006841619809468498,9.759267171224088e-05,0.0,0.0006561557549831606,0.0010918479764967268,0.001216570536295571,0.0010096703110947314,0.0013268391291300368,0.001256690521919005,0.0012269119421641076,0.001216570536295571,0.001196811596552523,0.0,3.2112792421711053e-05,5.8622132752211095e-05,5.8253606160487757e-05,5.3597870127131604e-05
192.168.10.23,142.251.36.74,60258.0,443.0,6.0,0.004723747571309379,-0.00016509102383359744,0.0007410049438476604,-0.0015170971552530953,0.0022532542546590106,0.0,-0.0004796611751644148,0.0013703504246115712,0.002894481023152667,0.0013375894792754409,0.004727403322855602,-0.00037963763444993047,0.001559088627497355,0.002894481023152667,2.9931465784713573e-05,0.0,-0.00033468112675779407,4.028013289489587e-05,0.0015134414037068712,-0.0026233361390667486,0.0031452576319376366,-0.0018662947598682086,2.335508664448748e-05,0.0015134414037068712,-0.001495768626530965,0.0,0.0006910493047444993,4.010806910636608e-05,-0.0013123353322347007,0.0026559250206143487,0.0031248331069946033,-0.0012884221780842934,3.619988759358192e-05,-0.0013123353322347007,0.003058195114135734,0.0,0.0015418258955819312,1.7516093672366e-05,-0.001493016878763838,-1.4900724086704356e-05,0.0030023256937662555,-0.0004509879212369775,-2.798438072204604e-05,-0.001493016878763838,-0.001480748256047562,0.0,0.0020407251894429663,8.350255657366678e-05,0.0014348427454630485,-0.0025349297645199773
192.168.10.32,52.184.213.187,26752.0,443.0,6.0,0.02703324953715002,-0.0018558102732607927,-0.0036930441856384243,0.01690375804901124,-0.013337155183156323,0.0,0.0036968156589405133,0.008064354466345021,0.007208983103434247,0.008129601054955646,0.027043739954630486,0.00025031395625665573,0.005142658948898308,0.007208983103434247,0.01370377341906229,0.0,0.004124196201640759,0.007221362347199414,-0.016914248466491706,0.007476429707316462,0.01852558056513464,-0.00509806607892792,0.004566133022308343,-0.016914248466491706,0.0038819710413614903,0.0,0.007705581397431782,0.006533950305642742,0.0013091762860616021,-0.008229088337483759,0.01850241422653194,-0.00058232667355002,0.007930050293604532,0.0013091762860616021,-0.009056001901626583,0.0,0.009233845449870026,-0.0006673494038140608,0.01693741480509441,0.0007727212679099072,0.026760001977284707,0.011263893798470509,0.007515877485275273,0.01693741480509441,0.0010684033234914085,0.0,0.004159114195605419,-0.0143525804755879,-0.00956676403681437,0.00030508630344275295
192.168.10.135,35.159.42.141,46002.0,443.0,6.0,0.003526667753855356,0.0005556814709181522,-0.0006696780522664382,0.0011934041976928743,-0.0005880792935689184,0.0,0.0025779290843956403,0.00013469153366137368,0.0006757378578186024,0.002211535873977621,0.0035355885823567393,0.001777924476530246,-0.00021373232205709096,0.0006757378578186023,0.0022048254807790083,0.0,0.0019502509265316153,0.0006395783083453032,-0.0012023250261942577,-0.0006042019934235228,0.0021384159723917312,0.001304866252249646,-0.00025156140327454014,-0.0012023250261942577,-0.0009270807107289692,0.0,0.001498590912847899,0.001714873748385434,0.000721434752146406,-0.00039734690685259435,0.0021135012308756253,0.0018577659803314655,0.0013468861579895059,0.000721434752146406,0.00013188521067302198,0.0,0.0006578420450400219,0.0010968722391218014,0.0012272397677103638,0.001023125699357788,0.001334150632222471,0.0012628561388853203,0.0012336870034535751,0.0012272397677103638,0.0012097855408986307,0.0,3.0500231843010193e-05,5.6935907624609384e-05,5.791584650674818e-05,4.915862438304823e-05
192.168.10.32,40.79.141.153,26753.0,443.0,6.0,0.0052212675412495625,0.0013307842809726347,-0.0010258058706919227,4.5696894327916635e-06,-0.0022131303946177194,0.0,0.0006930322747412466,-0.0013995496495251415,0.0018818179766336958,0.004101570559086708,0.005249500274658172,0.0015234593960000615,-0.0017108321189880373,0.0018818179766336958,0.004644513130187988,0.0,-7.93249516221851e-05,0.00016414885425772112,-3.280242284139999e-05,-0.0001586084002670587,0.0038732687632242547,8.78406123686318e-05,-0.0014013747374216807,-3.280242284139999e-05,-0.0017714997132619193,0.0,-0.00014231136554185628,0.0027555499541732885,-0.000505586465199779,-0.0027511107084292235,0.003847579161326068,-1.7331328832650475e-05,0.001672844092051179,-0.000505586465199779,-0.0014839371045430587,0.0,-0.00015432076304172337,0.0026136489477725064,5.8492024739587096e-05,0.0029319669565532214,0.0038206577301025182,-0.00011548439591710794,0.0030864477157592726,5.8492024739587096e-05,0.0032945871353149397,0.0,-0.00011151932109743125,-0.00011858636305495283,0.0005325078964233284,-0.00015754160477816836
192.168.10.23,34.117.65.55,58254.0,443.0,6.0,0.0065997441609700076,-0.0008934694555314969,-0.0008734663327534871,0.0017591913541157998,-0.0009668866793314543,0.0,0.0016114794482164408,-0.0007553944444049214,0.003635942935943592,0.0013141199785199282,0.006852507591247507,0.0002508720298805051,-0.0009645422299702873,0.003635942935943592,0.0014951229095458958,0.0,0.001715935152458966,0.00015984725954447908,-0.0020119547843932997,-3.86111141461582e-05,0.005297839641570991,-0.0002711528116643619,-0.0011211733023325583,-0.0020119547843932997,-3.665685653683343e-06,0.0,0.0021379413931741946,0.0022616236428187313,-0.002081274986267075,7.087307449556052e-05,0.006836255391438742,0.0021664525943457407,0.00216724475224812,-0.002081274986267075,-0.0007059971491495707,0.0,0.0012178800891894527,0.0007694692623066938,0.0004735390345255499,-0.00136456908131696,0.08982350428899125,0.07435420876285545,0.04324362675348915,0.0004735390345255499,-0.042322377363840744,0.0,-0.04152213564994779,-0.07336122011597465,-0.08090597391128541,-0.0705753697286412
192.168.10.23,34.117.65.55,58256.0,443.0,6.0,0.019519746303558308,0.005836067923174161,-0.007384677728017165,-0.011523683865865064,-0.007350742816925042,0.0,-0.010048460647209542,-0.012322967645223178,0.004254758358001707,0.01271396539827901,0.020089089870452832,0.0005230187484874476,-0.014079670111338295,0.004254758358001707,0.014401316642761218,0.0,-0.011904927934446027,-0.00025923130379947425,0.01095434029897054,-0.0004841186754083382,0.020398676395416208,-0.005231406649089711,-0.007109542687733965,0.01095434029897054,-0.00777471065521239,0.0,-0.010726272658178675,0.011795626546136074,-0.004564344882965083,-0.012497956518158302,0.032418171564737905,0.0005155207725690832,0.0126702884833018,-0.004564344882965083,-0.012945940097173054,0.0,-0.012683268870017163,0.001645669692638612,-0.022973835468292236,0.0025728870362697063,0.032326002915700223,-0.005975000741284306,0.007714251677195229,-0.02297383546829224,0.008747239907582588,0.0,-0.011195709106228916,-0.010070136461998336,0.004656513532002767,0.01000488987338772
192.168.10.32,52.184.214.53,26754.0,443.0,6.0,0.026441752910613972,-0.0013770259849616834,-0.003938873608907057,0.016951421896616605,-0.013085365295410151,0.0,0.004120610272065634,0.007770641579324115,0.008001168568929047,0.007865207837500268,0.026442666848500527,0.0008685571448119472,0.0047605931758880615,0.008001168568929046,0.0133536954720815,0.0,0.004256609198241512,0.007295693903844423,-0.016952335834503163,0.007398863351447082,0.017802496751149456,-0.004602109646158309,0.0043784677982330305,-0.016952335834503163,0.004050840934117629,0.0,0.007572138175929222,0.0070076591218450005,0.0006390015284220216,-0.00778146439162266,0.017782747745513874,-0.00021657791718979625,0.008248170216878244,0.0006390015284220216,-0.008754491806030268,0.0,0.008868593347217612,-0.00027093164141952483,0.016972084840138745,0.00039970418075547436,0.02606916427612301,0.011422981917270543,0.008032659689585362,0.016972084840138745,0.0005801916122436558,0.0,0.0036455078278144525,-0.014454837985111347,-0.008925418059031152,0.00020551298902036407
192.168.10.32,52.179.216.235,26755.0,443.0,6.0,0.026279071966807017,-0.0014922473675120804,-0.003997425238291423,0.016922175884246833,-0.013003667195638025,0.0,0.004053977360559556,0.007673872904654775,0.007847587267557786,0.007760008037192949,0.026280164718627902,0.0007356109021207773,0.004647602637608841,0.007847587267557788,0.013221651315689087,0.0,0.004256424688457163,0.007297861907579908,-0.016923268636067714,0.00738055576434749,0.017778158187866187,-0.004597683566014889,0.0043929318586985264,-0.016923268636067714,0.004031926393508918,0.0,0.007569369723819637,0.006986942641705985,0.00065441926320393,-0.007777610162759589,0.01775699853897092,-0.00021535069829976266,0.008236755927403767,0.0006544192632039301,-0.008740991353988653,0.0,0.008864688078919682,-0.000292594472395462,0.01694442828496298,0.0004153791918905592,0.02606848875681557,0.011443806535968855,0.008020728826522834,0.01694442828496298,0.0005744795004526762,0.0,0.0036289753131970763,-0.014477498786060772,-0.00896590948104858,0.0001642692989097056
192.168.10.32,52.184.214.53,26756.0,443.0,6.0,0.026293913523356076,-0.0015265827857008753,-0.004025538762410479,0.016960163911183684,-0.013018449147542301,0.0,0.003956711505923024,0.007723392862993742,0.007847567399342864,0.007667437718963739,0.02629782756169633,0.0006596859361985794,0.004677842060724892,0.007847567399342864,0.013147463401158634,0.0,0.004187947053255835,0.0073445256070292725,-0.016964077949523933,0.00743719916353159,0.017810583114623985,-0.004684890993397853,0.00445584456125895,-0.016964077949523933,0.00411069393157959,0.0,0.007540647793260615,0.006971302043328591,0.000639677047729479,-0.007754467583202269,0.01778874794642128,-0.0003058205279725993,0.008254329363505043,0.000639677047729479,-0.008759995301564526,0.0,0.00888375563075504,-0.00035431375334122814,0.016985913117726646,0.0003361782300301314,0.02608176072438555,0.011358989208780501,0.007966826359430943,0.016985913117726643,0.0005246301492055072,0.0,0.003699961932251079,-0.01450757553629584,-0.008932689825693754,0.00023632961354611742
192.168.10.32,40.70.229.150,26757.0,443.0,6.0,0.02589283386866248,-0.0012341120607478496,-0.004181226094563794,0.016971568266550708,-0.01285203297932943,0.0,0.004241712563185691,0.007425068666440229,0.008205691973368338,0.00751213294343646,0.02589315176010128,0.0010523591879300896,0.004339843988418585,0.008205691973368338,0.012931555509567257,0.0,0.004290327919924939,0.007333307048017109,-0.01697188615798951,0.007373845276594812,0.017385760943094852,-0.004311082816834128,0.004267056783040365,-0.01697188615798951,0.004173854986826583,0.0,0.0074430487837588155,0.007275854949026898,0.00030169884363809074,-0.007518361652581255,0.017363091309865283,-3.16153235888049e-05,0.008423268795013423,0.00030169884363809074,-0.008586684862772628,0.0,0.008612745553373848,-3.781962071892908e-05,0.016994555791219078,0.00016414885425772448,0.02567032972971595,0.01147327261019493,0.00833250085512796,0.016994555791219078,0.0002818802992502802,0.0,0.003321044897422288,-0.014507954076630603,-0.008608937263488756,0.0001599332914387556
192.168.10.23,142.251.36.106,48874.0,443.0,6.0,0.004621346791585254,-0.00012112067444153187,0.0007922550042470315,-0.0014552672704060872,0.0020700593789418475,0.0,-0.00016890980388462284,0.0013551916048420644,0.0026527643203735326,0.0013306553085976783,0.004626750946044889,-0.0001846683478841634,0.0015724599361419639,0.002652764320373532,0.00011464953422546994,0.0,-8.842192112138277e-05,-1.3197292580264716e-05,0.0014498631159464517,-0.002462731798852736,0.0030348300933837613,-0.0015827823403220004,-2.115964889526736e-05,0.0014498631159464517,-0.0013941526412963885,0.0,0.0008117189703301048,1.025500179639231e-05,-0.0010608434677124039,0.002510720389473779,0.0030102531115213764,-0.0009861545208563615,-1.3987223307295205e-05,-0.0010608434677124039,0.0028837124506632394,0.0,0.0015066489101318104,4.4736585017831514e-05,-0.0014252861340840672,-2.6704299979868718e-05,0.002792755762735982,-0.00028906864135649094,-7.699926694234027e-05,-0.0014252861340840672,-0.001356234153111769,0.0,0.0019066221655791634,0.00022283981252535506,0.001278340816497798,-0.0022956578601899947
192.168.10.32,51.104.136.2,26758.0,443.0,6.0,0.008957087993621786,0.0008224927487705177,-0.0030912061532338423,0.003168384234110513,-0.00013068318367003294,0.0,0.000988058527750466,0.00015143334028535634,0.0054129958152771,0.004630632296059117,0.011423508326212518,0.003342311543173033,-0.00018124779065450242,0.0054129958152771,0.00284237662951151,0.0,-0.0007887727552228698,0.0006167970627439184,-0.005634804566701246,-0.0043381238555579215,0.008649329344431519,9.763085327118518e-05,-0.0009435514609018941,-0.005634804566701246,-0.0037910242875417097,0.0,-0.0009671635245320652,0.0028678731953257573,-0.0026388168334960977,0.002110001032365998,0.008631149927775032,-0.0004147747997905347,0.0020027856032053654,-0.0026388168334960977,0.0037319163481394444,0.0,-0.0008773139001658121,0.002266819969232339,0.005652983983357734,0.0022438666598424235,0.011156340440114307,0.0013890166695301404,0.004227111736933385,0.005652983983357733,-0.0011853079001108852,0.0,-0.0018149839809111679,-0.002787932359174673,0.00011362632115682329,-0.006540746825289675
192.168.10.135,35.159.42.141,46100.0,443.0,6.0,0.003481666247049933,0.0005264845731497253,-0.0006855924924214598,0.0012195507685343412,-0.0005786021550496327,0.0,0.002546967730370361,0.00011056819050944214,0.0006287495295206765,0.002180667630315325,0.003483911355336473,0.0017313772010438392,-0.0002459188302358056,0.0006287495295206766,0.002176692088445031,0.0,0.0019413739164017944,0.0006470802895252052,-0.001221795876820881,-0.0005911939710106481,0.002123018105824748,0.0012915354719221506,-0.00024301807085674805,-0.001221795876820881,-0.0009198884169260753,0.0,0.0014960371540823838,0.0017150802249316715,0.0007321437199910484,-0.0004109055333887685,0.002103249231974251,0.0018494007586557584,0.0013539095719655343,0.0007321437199910485,0.00011397401491801754,0.0,0.0006597228814048917,0.001085120282365206,0.0012415647506713774,0.0010192198513581565,0.0013316671053568252,0.0012632797567198337,0.0012309054533640657,0.0012415647506713774,0.0012114743391672673,0.0,3.2427458735338784e-05,3.8249780190247143e-05,3.9438406626377735e-05,5.989540478732438e-05
