timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,tcp_window_size,interval_time,direction
1697417083.097346,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,1518.0,7.0,0.0001089572906494,1.0
1697417083.097372,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,70.0,229.0,2.5987625122070312e-05,1.0
1697417083.097463,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,1518.0,7.0,9.083747863769533e-05,1.0
1697417083.097582,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,356.0,7.0,0.0001192092895507,1.0
1697417083.097606,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,128.0,7.0,2.384185791015625e-05,1.0
1697417083.097636,192.168.10.135,35.159.42.141,45590.0,443.0,6.0,70.0,251.0,3.0040740966796875e-05,1.0
,,,,,,,,,
1697417254.092641,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,70.0,64240.0,0.0,1.0
1697417254.192794,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,70.0,65535.0,0.1001529693603515,1.0
1697417254.193143,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,64.0,1029.0,0.0003488063812255,1.0
1697417254.193648,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,280.0,1029.0,0.0005052089691162,1.0
1697417254.294448,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,1518.0,2052.0,0.1007997989654541,1.0
1697417254.294461,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,1029.0,2052.0,1.3113021850585938e-05,1.0
1697417254.294842,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,64.0,1029.0,0.0003809928894042,1.0
1697417254.300409,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,216.0,1029.0,0.0055670738220214,1.0
1697417254.40923,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,109.0,2051.0,0.1088209152221679,1.0
1697417254.409243,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,127.0,2051.0,1.3113021850585938e-05,1.0
1697417254.409601,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,64.0,1028.0,0.0003578662872314,1.0
1697417254.410712,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,145.0,1028.0,0.0011110305786132,1.0
1697417254.410722,192.168.10.32,52.184.213.187,26740.0,443.0,6.0,96.0,1028.0,1.0013580322265623e-05,1.0
