src_ip,dst_ip,src_port,dst_port,protocol,packet_size0,packet_size1,packet_size2,packet_size3,packet_size4,packet_size5,packet_size6,packet_size7,packet_size8,packet_size9,packet_size10,packet_size11,packet_size12,packet_size13,packet_size14,packet_size15
192.168.10.150,239.255.255.250,1900.0,1900.0,17.0,0.364,0.36533333333333334,0.32133333333333336,0.37466666666666665,0.356,0.3273333333333333,0.3273333333333333,0.356,0.37466666666666665,0.32133333333333336,0.36533333333333334,0.364,0.36533333333333334,0.364,0.32133333333333336,0.37466666666666665
192.168.10.23,142.251.36.106,48816.0,443.0,6.0,0.052,0.052,0.04666666666666667,0.482,0.050666666666666665,0.4,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.5493333333333333,0.088,0.06733333333333333,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.206
192.168.10.32,51.104.136.2,26671.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18266666666666667,1.0,1.0,0.5973333333333334,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.18933333333333333,0.064,0.064
192.168.10.32,51.104.136.2,26672.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18266666666666667,1.0,1.0,0.5973333333333334,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.6966666666666667,0.064,0.064
192.168.10.32,52.184.214.53,26674.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.686,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.14,0.064,0.4726666666666667,0.064
192.168.10.135,35.159.42.141,42628.0,443.0,6.0,0.052,0.052,0.04666666666666667,0.228,0.04666666666666667,0.13133333333333333,0.050666666666666665,0.068,0.04666666666666667,0.04666666666666667,1.0,0.04666666666666667,1.0,0.04666666666666667,0.23733333333333334,0.08533333333333333
192.168.10.32,52.182.143.209,26675.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18133333333333335,1.0,1.0,1.0,0.114,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.4846666666666667,0.064
192.168.10.23,34.117.65.55,58202.0,443.0,6.0,0.052,0.052,0.04666666666666667,0.4826666666666667,0.04666666666666667,0.188,0.04666666666666667,0.08933333333333333,0.16,0.43733333333333335,0.04666666666666667,0.06733333333333333,0.06733333333333333,0.04666666666666667,0.04666666666666667,0.07266666666666667
192.168.10.23,34.117.65.55,58204.0,443.0,6.0,0.052,0.052,0.04666666666666667,0.4766666666666667,0.04666666666666667,0.192,0.04666666666666667,0.08933333333333333,0.404,0.04666666666666667,0.5786666666666667,0.04666666666666667,0.104,0.04666666666666667,0.138,0.04666666666666667
192.168.10.32,51.104.136.2,26676.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18266666666666667,1.0,1.0,0.5973333333333334,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.718,0.064,0.064
192.168.10.32,52.184.214.53,26677.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.6873333333333334,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.14,0.064,0.4726666666666667,0.042666666666666665
192.168.10.32,40.70.229.150,26678.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.6866666666666666,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.064,0.13866666666666666,0.4726666666666667,0.042666666666666665
192.168.10.32,52.184.213.187,26679.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.6866666666666666,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.064,0.13866666666666666,0.4746666666666667,0.042666666666666665
192.168.10.32,52.179.216.235,26680.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.686,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.064,0.13866666666666666,0.4726666666666667,0.042666666666666665
192.168.10.23,142.251.36.74,60212.0,443.0,6.0,0.052,0.052,0.04666666666666667,0.4866666666666667,0.050666666666666665,0.4,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.5586666666666666,0.088,0.06733333333333333,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.206
192.168.10.32,52.184.216.246,26681.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.686,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.064,0.13866666666666666,0.4726666666666667,0.042666666666666665
192.168.10.32,52.184.214.53,26682.0,443.0,6.0,0.04666666666666667,0.04666666666666667,0.042666666666666665,0.18666666666666668,1.0,0.6866666666666666,0.042666666666666665,0.144,0.07266666666666667,0.08466666666666667,0.042666666666666665,0.09666666666666666,0.13933333333333334,0.064,0.47333333333333333,0.042666666666666665
192.168.10.135,3.127.6.122,48844.0,443.0,6.0,0.052,0.052,0.04666666666666667,0.228,0.04666666666666667,0.13133333333333333,0.050666666666666665,0.068,0.04666666666666667,0.04666666666666667,1.0,0.04666666666666667,1.0,0.04666666666666667,0.23733333333333334,0.08533333333333333
