src_ip,dst_ip,src_port,dst_port,protocol,DFT_Mod_0,DFT_Mod_1,DFT_Mod_2,DFT_Mod_3,DFT_Mod_4,DFT_Mod_5,DFT_Mod_6,DFT_Mod_7,DFT_Mod_8,DFT_Mod_9,DFT_Mod_10,DFT_Mod_11,DFT_Mod_12,DFT_Mod_13,DFT_Mod_14,DFT_Mod_15,DFT_Mod_16,DFT_Mod_17,DFT_Mod_18,DFT_Mod_19,DFT_Mod_20,DFT_Mod_21,DFT_Mod_22,DFT_Mod_23,DFT_Mod_24
192.168.10.23,54.214.185.83,47796.0,443.0,6.0,0.04385224978129063,0.02124615069867693,0.013842953411195815,0.014163273590162678,0.02388781233425156,0.04386492570241286,0.021256505012498175,0.013848745276211619,0.01417593810735978,0.023876909804990628,0.02957073847452793,0.007140986964730102,0.024708551033400618,0.019700300776788467,0.013389164866490973,0.06056267023086542,0.03795296127913793,0.016450693698731516,0.021695899878381875,0.03956266055198289,0.060245573520660345,0.0376863947175768,0.016136356219908828,0.02149717279488448,0.03979475480491404
192.168.10.32,52.179.216.235,26685.0,443.0,6.0,0.026717503865559863,0.004377079261206286,0.008714941560615303,0.01860204743635461,0.015553075910746382,0.026722768942515022,0.004374812340428524,0.008712599446527901,0.01860687417349492,0.015548590419010997,0.018264651298522915,0.009210652015676918,0.008116813111954911,0.01708903167713,0.009053626707226951,0.018243253231048556,0.009221926401087745,0.00810505839105184,0.017110391178991494,0.009044667170292283,0.026539345582326224,0.012203450332550459,0.016394522092332556,0.019458085561810057,0.0010972789737755705
192.168.10.23,142.251.36.106,48836.0,443.0,6.0,0.004458665847778277,0.00041066447860685796,0.0016453541151644393,0.003123797385337761,0.002429594497260029,0.004458745320637978,0.00041063488644305644,0.001645399338615736,0.0031237594167762284,0.0024296610034616507,0.002896845340728724,0.0019018348933469442,0.00015537979496157034,0.00190394780848398,0.0028142939056279045,0.002889434496561657,0.0019086917734177534,0.0001592000488675887,0.0018981445848627362,0.002817955142212685,0.002827505270640024,0.0019472202279054343,0.000221096995093135,0.0019373249954919565,0.0027560269548625544
192.168.10.32,52.184.216.246,26686.0,443.0,6.0,0.026380161444346066,0.0044188311925546205,0.008640543901422439,0.018787888587992886,0.015203193083032805,0.026384651660919148,0.004417200335702516,0.008638413538401477,0.01879196860992717,0.015199340174498668,0.01790541410446163,0.008946473189836934,0.008340450528348262,0.01708739471767594,0.00881402616306731,0.017875750859578418,0.00896169370339236,0.008324857521516418,0.017117037622968696,0.00880060469785016,0.026191155115763316,0.012123528853169708,0.016638585784242554,0.01930465963090602,0.0006792711329609117
192.168.10.32,52.184.214.53,26687.0,443.0,6.0,0.026401499907175663,0.00422574647525466,0.008710098813983394,0.018574512423042814,0.015161539162009463,0.02640583117802934,0.004224152253550553,0.008708131594234893,0.01857845093192631,0.015157815128613108,0.01792526245117184,0.008902776615850157,0.008204194316647553,0.016910802363582604,0.008800803429276324,0.017896910508473685,0.008917836605931286,0.0081888302324266,0.016939126387407574,0.00878778430010183,0.02616433302561439,0.011929552772558243,0.016451582509751223,0.01917552111863567,0.0006616026147580735
192.168.10.32,52.184.214.53,26688.0,443.0,6.0,0.026633580525716107,0.003997366969167639,0.008857240421034444,0.019014742100672416,0.015033332254229443,0.026649415493011433,0.003991410978376859,0.00884966732901746,0.019029165661530532,0.01501944041404096,0.01818509896596268,0.008840768059675413,0.008470112922428328,0.0173452719688739,0.008943186631147888,0.018168330192565873,0.008850020762562895,0.00846098885248915,0.017362030243350434,0.008934622648459876,0.02709742387135819,0.012178170697055573,0.017384455357345206,0.019802361246541385,0.0001038026501783346
192.168.10.135,3.127.6.122,48970.0,443.0,6.0,0.003584245840708382,0.0027105357336621467,0.0008238888789237468,0.0012745133859684839,0.0021665688960553495,0.003591080506642627,0.002711797804501779,0.0008170884797715854,0.0012808409225489074,0.0021652728944426456,0.002259651819864877,0.0021015479457174606,0.0018257871677440738,0.001458478128515088,0.0010072859883313884,0.0022391676902770684,0.0020878936857516898,0.0018280118859404643,0.0014751875621433104,0.0010270735935779271,0.0013247529665628816,0.0012539477444530607,0.0012215865849955602,0.001208576919609627,0.0011830835220047874
192.168.10.32,52.184.216.246,26689.0,443.0,6.0,0.026698172092437706,0.004343002499352942,0.008858962942278389,0.018542680085379983,0.01551269409325691,0.026698927084604866,0.004342666180953678,0.00885863463736041,0.018543371257166208,0.015512051707637127,0.018222411473592097,0.009281662473583623,0.008115090159531648,0.017006256332467773,0.008996565635225134,0.018197516600290908,0.009294938182361658,0.008101016003208887,0.0170311068904842,0.00898613684253264,0.026492834091186503,0.012208273799837825,0.016384503390356433,0.019383253417777562,0.00105644325217239
192.168.10.32,40.70.229.150,26690.0,443.0,6.0,0.026580651601155567,0.004214958781691515,0.008914294620719037,0.01855110993422077,0.015330208907659688,0.026581664880116748,0.004214508562945614,0.008913858414739951,0.01855203542675943,0.01532933871314714,0.01811391115188595,0.009216855818360606,0.008102177407106594,0.01696951003860301,0.008945841818870124,0.01808766523996986,0.009231118434789262,0.008087134966910657,0.01699571786197652,0.008934094532916432,0.026381572087605755,0.0120841926999028,0.016366113446243193,0.01930840292853302,0.0008271088426957471
192.168.10.32,40.70.229.150,26691.0,443.0,6.0,0.025939842065175335,0.004229323965443006,0.008545937788584429,0.01831350680283872,0.014978131448795975,0.025942663351694706,0.004228290504197076,0.008544643009834433,0.01831607301257444,0.014975711644571616,0.01759992043177283,0.00877585185296071,0.008099996613325623,0.016676439118770973,0.008685877434285718,0.01757133007049557,0.008790842848700534,0.008084629501608593,0.016705001914141152,0.008672996598965402,0.02573225895563758,0.011815901347944772,0.016241912740224736,0.018910786545155333,0.00070560327103892
192.168.10.32,52.184.213.187,26692.0,443.0,6.0,0.02607083320617672,0.004372082230982901,0.00852966597924303,0.018838848629358022,0.014888212710380298,0.026072164376576702,0.004371695509317385,0.008529010179689614,0.01884004946662307,0.014887060839723751,0.017576674620310435,0.00862697326058285,0.008449299065033763,0.016999496963880936,0.008634599851713345,0.017549514770507788,0.008640760156017254,0.008435570649337212,0.01702665054815396,0.008621339518637252,0.025840918223063128,0.011914359219570634,0.016726923159516002,0.01909748220405596,0.00035319519467962636
192.168.10.32,104.208.16.89,26693.0,443.0,6.0,0.03349981705347693,0.010534816551521442,0.011361470564705727,0.011436925612850809,0.032354771752169734,0.033534824848175014,0.010565711266087298,0.01134229240064212,0.011437514535023563,0.03233777260784706,0.02308082580566402,0.0003819396570449519,0.02178810171944568,0.001003782105065484,0.021886017045646005,0.023052752017974815,0.0003896805433172878,0.02180145272913166,0.0010100259699087441,0.021900674810868603,0.02301832040150957,0.000415906830902065,0.02178344555835388,0.001043519716611916,0.021917122090630386
192.168.10.32,20.73.194.208,26694.0,443.0,6.0,0.005884667237599665,0.0007102926685970724,0.0019531293283815416,0.004132931159088517,0.0028696676626294056,0.006183763345082573,0.0009402339172262492,0.0016548601263200319,0.004289400169042852,0.0028683275425767946,0.004389842351277642,0.0008573754826976624,0.0029155835160317453,0.0029578084263614515,0.001669862095365927,0.004366099834442112,0.00087719454662571,0.002915326253580729,0.0029767274848637223,0.0016933627154675224,0.006022493044535286,0.001480865791565886,0.004431611816235049,0.0023802280120342094,0.0030124270978244163
192.168.10.32,40.78.107.244,26695.0,443.0,6.0,0.04375723997751868,0.006759199757068918,0.014002533250201845,0.03039402125567025,0.024978349366778597,0.043760160605112675,0.006758228001015556,0.014001219611731194,0.030396693414553633,0.024975826564217717,0.02975225448608395,0.014392321807636556,0.01330551936994342,0.02786533084402764,0.014576551964258737,0.029741903146107963,0.014397887762194046,0.013300096402193016,0.02787566199802127,0.014571660646761329,0.02958500385284421,0.014405707024970031,0.013143257060998932,0.027866310010760727,0.014728481693757125
192.168.10.32,20.42.73.25,26696.0,443.0,6.0,0.025298913319905553,0.007915420833160866,0.00855606306584943,0.008664126042816137,0.024211386448249255,0.02532974878946935,0.007942720215214593,0.008538849227112228,0.008664466790600234,0.02419654081541125,0.017276247342427525,0.0003453142095587339,0.016583000056449283,0.0006202942134907042,0.01614592125433844,0.017239491144816037,0.0003741718036232549,0.016600298644245615,0.0006279233734565809,0.016165362001343553,0.017177919546763065,0.00043540433831237927,0.016567872851325167,0.0006879151354614655,0.01619437150425637
192.168.10.32,8.238.206.254,26697.0,80.0,6.0,0.001611351966857886,0.0010261570021793992,0.00019449055972116074,0.0010608652877697306,0.0011779122742888724,0.001618683338165259,0.0010264186735073817,0.00019834790625835583,0.0010651439146295572,0.0011731393861642186,0.0009686549504597741,0.0008740805376079255,0.0007618052300371552,0.0006594441979018928,0.0005469016273303319,0.0009408394495645932,0.0008634663166774658,0.0007811685268644585,0.0006858253166930025,0.000550997009436944,0.0009376804033915015,0.0008609934476325132,0.0007803491193422765,0.0006868137648265556,0.0005534242322396385
192.168.10.32,52.165.164.15,26698.0,443.0,6.0,0.03368733326594031,0.0054565982438803335,0.011214143704661589,0.02395647177895552,0.019470448908191412,0.03369166453679399,0.00545507777989389,0.011212191223329362,0.023960394416565355,0.01946672946141543,0.022734423478444378,0.011408320808873855,0.010544035999196804,0.021714929447848096,0.011248250593899714,0.022711416085561088,0.011420481383168087,0.010531581448993655,0.02173792129678032,0.011237638139866776,0.022676825523376444,0.011421714703189489,0.010497030028838993,0.021736678160152796,0.01127219365433073
192.168.10.32,20.42.73.25,26699.0,443.0,6.0,0.0252703229586283,0.007940325202924968,0.008502896458917069,0.008661854400827645,0.02418967574422775,0.025297582149505574,0.007964455207604701,0.008487674105989437,0.008662111066423055,0.024176562982240586,0.01722349723180131,0.00034303110786367734,0.016552316082781824,0.0005951645011847224,0.0161054790050248,0.01719115177790321,0.00036832708252972914,0.01656753400747996,0.0006011862023945836,0.016122601716728125,0.017114500204722063,0.0004445115629424059,0.016527173453625883,0.0006762886881350591,0.016158715431899565
192.168.10.32,20.54.110.119,26700.0,443.0,6.0,0.009316921234130821,0.0012288703019114795,0.003085753251218194,0.0066200230690980225,0.00472344360447369,0.009444673856099404,0.0013199800719113208,0.0029588118774205117,0.006686861887078122,0.004714399410345495,0.006509502728780073,0.0016713244729220868,0.004926304637390593,0.004477167541694625,0.002473810531596646,0.006506085395812948,0.0016739489403766678,0.004926100171228873,0.004479873769689514,0.002477227290063733,0.006482501824696824,0.001682242117863817,0.004905022275009292,0.004494309187723443,0.0024658980674528257
192.168.10.32,20.54.24.148,26701.0,443.0,6.0,0.008956074714660615,0.0013875381987019418,0.0028580133460550747,0.006107660131338486,0.005084072921427346,0.00896000862121579,0.0013859581518723318,0.0028562146914606853,0.0061112767073053164,0.005080679108283599,0.006167829036712617,0.002975790144841221,0.002703242690982007,0.00563200981018288,0.002990419394997996,0.008811593055725066,0.002721598310832966,0.004690317362912305,0.003000075725033513,0.004809519925513059,0.008776346842447888,0.002693665295215935,0.0046601261200812085,0.0029957183336043083,0.004841119298240153
192.168.10.32,23.62.222.56,26702.0,443.0,6.0,0.0007254282633463293,0.0003260290728945679,0.00011599413552687006,0.00016057629705816092,0.0002541355253763488,0.001155594984690321,0.0006381573309746972,0.0004910572867816625,0.000561898277719061,0.0002134079203792513,0.0010744134585062375,0.0005570490932808913,0.00047278840948809494,0.0005525896269513197,0.00023447170364057372,0.0011513431866963376,0.00062323449876,0.00041511749506712776,0.00047573941129843767,0.00020036939903433795,0.0011925101280212042,0.0006455257996589844,0.0003755374029378073,0.00047550381610009983,0.00024063246505379765
192.168.10.32,23.62.222.56,26703.0,443.0,6.0,0.0006700952847798136,0.000269641825882237,0.00011201520378830522,0.0002582825490712738,0.00026601340910136536,0.0008207559585570719,0.000350751225700391,0.0002357412629919819,0.00034868486132856965,0.00015118671247565864,0.0007264216740925553,0.00026155231335726377,0.00024188251349443015,0.00029344335802900515,5.734402933960645e-05,0.0007266600926716552,0.0002617884770436942,0.00024165219759590944,0.00029323422012399685,5.726103301675287e-05,0.0007530848185220803,0.00028311006963278336,0.00022375302700973035,0.00028149769443626616,4.519316685106708e-05
192.168.10.32,178.79.227.128,26705.0,80.0,6.0,0.0011125008265177,0.0002693221578347376,0.0002800442569938941,0.000462802037533701,0.00010964789371197746,0.0011142492294311111,0.00026786088091374286,0.0002790574897751457,0.00046374727109443984,0.00010893401257075201,0.0009225805600483781,0.00045933220814132954,0.00026090418997367303,0.0003199976083630867,8.425473262074664e-05,0.0009084343910216866,0.0004718676016159219,0.00025121428384300475,0.0003312240621678054,8.008168142662141e-05,0.0009046792984008365,0.000473911839904828,0.00024754345262906994,0.00033348312429779697,7.734915520937264e-05
192.168.10.32,178.79.227.128,26706.0,80.0,6.0,0.0029805103937784604,0.0021773504910650907,0.0011132886990454544,0.0021418082892351994,0.0027226618000489584,0.002990762392679827,0.0021758424874935467,0.0011089976677417684,0.002150901694494742,0.0027172530257454698,0.0021234154701232724,0.0020230013584537875,0.0019741052113796333,0.0019129296515487941,0.0018505005434490862,0.0021203358968098773,0.0020215481619710617,0.001975787969989052,0.0019160027773395707,0.0018519211706568806,0.0021229982376098373,0.002023809346465075,0.001976991463701786,0.0019158325698233121,0.001850492596465349
192.168.10.32,20.42.73.25,26707.0,443.0,6.0,0.02504859368006385,0.012286162824450119,0.008405874437628668,0.00824074194176164,0.01456833318255307,0.025049428145090705,0.012286839189448688,0.008406248608841784,0.008241576406541723,0.014567619004072246,0.016917586326599086,0.004278414329816003,0.014559025983031796,0.01157356273756549,0.008416113385785094,0.016953488190968806,0.004313406582283033,0.014528317650096855,0.011548024404309855,0.00843227522707489,0.01693232854207355,0.0042979231777204325,0.014527875429684999,0.011533145700797146,0.008453403256012513
192.168.10.32,20.42.73.25,26708.0,443.0,6.0,0.02542076508204139,0.01235337870578949,0.008661158399878067,0.008275701570029229,0.014762365032847884,0.02542175849278765,0.01235418798118758,0.008661585402011814,0.008276694874184006,0.014761514124115069,0.017282346884409557,0.004321148658122135,0.014873387802746324,0.011693043927886893,0.008593043770422136,0.017316500345865855,0.004354258744824531,0.01484422622591015,0.011668896599687645,0.008608178673834203,0.01729257901509601,0.004337124879327445,0.014843659986661996,0.011651974456028414,0.008632053104242487
192.168.10.32,20.42.65.88,26709.0,443.0,6.0,0.024882912635803188,0.012300265502599935,0.008299185270275362,0.00807751052735516,0.014393519778153901,0.02488541603088376,0.012302316166077928,0.008300359975987331,0.008080013919871398,0.014391368123442053,0.016720096270243297,0.004228261217013748,0.014401849147369685,0.011479121727601932,0.008291225398906537,0.01676507790883379,0.004271660849348685,0.014363207276605772,0.01144750432178911,0.008312457538509038,0.016743004322051978,0.004256125225131929,0.01436290262275486,0.011431792385229811,0.008334521459689322
192.168.10.23,34.117.65.55,58222.0,443.0,6.0,0.006667415301005016,0.0017789537098264314,0.0012139870737914635,0.004164468661837323,0.0015980404270020338,0.006827334562937383,0.0017058279175441388,0.0010999192125626146,0.004232305699437959,0.0015161401581947453,0.005259414513905808,0.002210828565387565,0.0026520904666234185,0.0029070059625193423,7.009754010735069e-05,0.006961266199747682,0.0025505447984014427,0.0024789829729855517,0.0022389824244351568,0.0016892615151599386,0.08996858199437457,0.0852539124347912,0.08539029001492428,0.08077414594030678,0.08223647873111108
192.168.10.23,34.117.65.55,58224.0,443.0,6.0,0.019406576951344765,0.01124126454932469,0.013978866503669897,0.011771067471230249,0.01431831744162723,0.019969503084818475,0.011524518640522211,0.013695343233901192,0.011247198240985266,0.014040227258592658,0.020301997661590524,0.011537591390262482,0.013362879403832326,0.011375864042517772,0.014372626335737182,0.03245158990224197,0.01240132588228302,0.01264790750601592,0.023031338781606688,0.013131953018615786,0.032363831996917676,0.01239559007265745,0.012560510321785057,0.023048811697572596,0.013218597652141291
192.168.10.23,142.251.36.106,48842.0,443.0,6.0,0.004451076189676888,0.00035232584081429814,0.0016289030678308444,0.0030848865025598264,0.002419481715516432,0.00445840756098426,0.0003496863904140779,0.0016329764197985045,0.0030814179467319428,0.0024255902281713304,0.002884248892466194,0.001857490660352692,0.00012295838367995326,0.0018497172095691373,0.002809306413422035,0.0028754870096842204,0.0018655514796894173,0.00012798707578739823,0.0018428329521809252,0.0028136335808282855,0.002768516540527324,0.0019317846934321793,0.0002345655430431729,0.0019109732787733326,0.002706664929436443
192.168.10.135,3.127.6.122,49334.0,443.0,6.0,0.003533005714416482,0.002650238175948166,0.0007470702151072101,0.0014291850409698153,0.002406305115876473,0.003534257411956765,0.0026504771589839294,0.0007458200772607011,0.001430327183527239,0.002405990706755069,0.0021743377049763778,0.002035448217277038,0.0018250681891163604,0.0015179658236507217,0.00115379743191521,0.002155502637227357,0.0020232038022146544,0.00182800369791185,0.0015341915326459459,0.0011707249513098444,0.001397331555684389,0.0013338080000937697,0.0013304670032902467,0.001324183878778805,0.001347443136394157
192.168.10.32,104.208.16.88,26710.0,443.0,6.0,0.03287500143051144,0.01611895011264158,0.01098008649482671,0.010172231125037389,0.019011814826854736,0.03287591536839799,0.016119713501485215,0.010980503359167688,0.010173145050150368,0.0190110293766107,0.022198339303334515,0.005496066207675221,0.019021486458796942,0.014786888127291621,0.011009592675307182,0.022549748420715297,0.005827289132804701,0.01872112599568237,0.014547363229509886,0.011176400802500194,0.02251332998275753,0.00580342741563116,0.018720177619451307,0.014520518742335448,0.01121281509946115
192.168.10.32,40.70.229.150,26711.0,443.0,6.0,0.025914331277211454,0.004269700996111288,0.008506254776357991,0.01826457308206112,0.014819319005997861,0.025918742020924833,0.004268123220801028,0.008504255270333666,0.018268568331852343,0.014815522831669852,0.017546673615773473,0.008777528473076612,0.008046282696886219,0.016560137078562076,0.008569652065452864,0.017518659432729046,0.008792116184758477,0.008031325216769185,0.01658813086134566,0.008556521786504914,0.025624434153238895,0.011805759301796288,0.01613416223664751,0.01873824801771933,0.0005470534368429745
192.168.10.32,52.184.213.187,26712.0,443.0,6.0,0.026196579138437856,0.004328166997411145,0.008650397805079289,0.018739219129085976,0.015081482622437501,0.026197652022043817,0.004327794764891175,0.008649891914105683,0.018740191429596424,0.015080559171875386,0.017722845077514607,0.008842233628984978,0.008320634803047075,0.016992381985291658,0.008749104953967945,0.017697155475616417,0.008855551612445407,0.008307054229885695,0.017018058013128116,0.00873715897687001,0.025998651981353725,0.012000279169908023,0.016606413201406017,0.01917566627740457,0.0005596518452213222
192.168.10.135,35.159.42.141,44184.0,443.0,6.0,0.003586153189341211,0.002728770385859331,0.0008743166423180831,0.0012874971645301457,0.0022062635985160895,0.003594497839609761,0.0027302761144383267,0.0008659918642050401,0.0012953683595436415,0.0022047629357010955,0.0022787451744079408,0.002126322836097552,0.0018657613339280001,0.0015102163778843761,0.001063722842383553,0.0022583405176798323,0.002112616504828714,0.0018677741649036747,0.0015267784386690764,0.0010833943474673386,0.0013340711593627776,0.0012662524409769401,0.0012444408935657738,0.0012432975895549422,0.0012322822603004111
192.168.10.32,52.184.216.246,26713.0,443.0,6.0,0.02636450529098507,0.0042661066199282454,0.00868662799906266,0.01857269275929528,0.015153275798969789,0.026368002096811893,0.004264789137108763,0.008685027948092004,0.018575872808171377,0.015150273281890631,0.017904162406921352,0.008939645167130791,0.008214009947146435,0.016909642036350085,0.008787182098225777,0.01787457863489784,0.008955269806940844,0.008198046089948067,0.016939197592709045,0.008773720460112499,0.026163081328074107,0.011992354447874774,0.016482401288171415,0.01918035635797775,0.0006612628668493669
192.168.10.23,142.251.36.106,48844.0,443.0,6.0,0.004833161830902063,0.00027349142831309035,0.0014211473560793034,0.00303626651909835,0.0026671688169687753,0.004836241404215459,0.0002719122013799352,0.0014222653003006132,0.003034804420473893,0.0026698539453021467,0.0032749970753987345,0.001803030852623201,0.0002643949374158092,0.0018180987150419377,0.0031092107712489226,0.0032526850700378184,0.0018231528727321608,0.00025610986563420556,0.0018004826486526355,0.0031201441155998422,0.0029380122820536073,0.0020183370407631843,7.829188263502617e-05,0.0020098641187715257,0.002805483573932099
192.168.10.32,52.179.216.235,26714.0,443.0,6.0,0.026092251141866002,0.004319156448378467,0.00849490707039514,0.018463925908164085,0.015032489537262618,0.02609666188557938,0.004317418516664492,0.008492826152304588,0.018467947139825778,0.015028703685536876,0.01779450972874955,0.00889103692561049,0.008161629946659291,0.016852588136146346,0.00876344134579999,0.017771263917287148,0.008903092005727637,0.008149300426749315,0.016875813051426727,0.00875306390602529,0.025980909665425572,0.011972562800571433,0.016356545833966944,0.01907693554808003,0.0007560795046003013
192.168.10.32,52.184.216.246,26715.0,443.0,6.0,0.027088165283203097,0.004240266057782435,0.008909805895658983,0.019724923550796504,0.01524225069893018,0.027092238267262748,0.00423860363501443,0.008907671180956648,0.019728641667178682,0.015238658205293194,0.018620411554972308,0.009072514593465765,0.008906603488406328,0.018014941177343934,0.00920590167707416,0.018600483735402407,0.009083181640436385,0.008896174735327743,0.018034863625349697,0.009195663340993355,0.026899417241414363,0.012042442532796875,0.017193634959249773,0.020026845697773986,0.0009063118560170508
192.168.10.32,20.50.73.9,26716.0,443.0,6.0,0.008988499641418419,0.004197360057864907,0.0031032199679680364,0.002474980466942122,0.00515636334273417,0.0089895923932393,0.004198298158836608,0.0031036157893362362,0.0024760718785613177,0.005155430960543038,0.006280660629272417,0.0014902070389969692,0.00524370848226318,0.003759427433199546,0.0030634658540597383,0.007095575332641558,0.002244353695228723,0.0045775073847175145,0.0032812730870978193,0.0034706962944043352,0.0070786674817402764,0.0022330574716120585,0.00457518424840239,0.0032666940213422987,0.003487511930001962
192.168.10.23,34.117.65.55,58230.0,443.0,6.0,0.006055255730946807,0.0015064446641771141,0.0013134617375980613,0.004471031738649399,0.0015708775021135892,0.006095667680104517,0.0014887142735884862,0.0012903158777915482,0.004485011829044886,0.0015509605157320847,0.0045609275499979155,0.002049245157813587,0.0028231640690871197,0.003094246696288372,3.4230132125724996e-05,0.006396333376566523,0.0024079130331622245,0.002541919626642856,0.0026799924949157707,0.001801203207484212,0.08964339892069496,0.0854212583088035,0.08566138508545866,0.0805807532875426,0.08236242718281468
192.168.10.23,34.117.65.55,58232.0,443.0,6.0,0.018900911013285296,0.011150227795467375,0.014060970902311853,0.01195510378992207,0.014259509977310889,0.01906098922093706,0.011231881939061404,0.013980342208854654,0.011806277100892947,0.014180334336934683,0.01939707994461056,0.01124289714728538,0.013644251564941734,0.011934915057295667,0.014516404776363932,0.03144184748331702,0.01214102851735838,0.012911302081531958,0.023487751788080425,0.013329574961831035,0.0313708384831746,0.012135540080451984,0.01284070802837558,0.023502098684289065,0.013399598712146093
192.168.10.135,3.127.6.122,50508.0,443.0,6.0,0.0035942594210306438,0.00271643335119253,0.0008232453478079595,0.0012946434977063848,0.0022042037565834635,0.003596584002176884,0.002716887751254803,0.000820944102839506,0.0012967963715089493,0.002203746948901816,0.002242505550384484,0.0020878709237942454,0.0018263062013163804,0.0014804153137178374,0.0010182711350048411,0.002219915390014619,0.0020727829537825855,0.0018285482110668406,0.0014988025830368573,0.0010399971160176213,0.0013153155644734476,0.0012469403982098425,0.001219477678262917,0.001224392412565898,0.0011983468904115501
192.168.10.32,52.184.216.246,26718.0,443.0,6.0,0.026261508464813194,0.004204092364735173,0.008731444598504336,0.018204266714653427,0.015233016474901115,0.026262501875559452,0.004203649832635583,0.008731015452993705,0.018205176919950702,0.015232169299381522,0.017929335435231494,0.009097848730197373,0.007965114032140688,0.01671282423598536,0.00885404238871485,0.0179032484690348,0.009111906362436679,0.007950278340462505,0.016738860731416783,0.008842960017457347,0.026045342286427783,0.01193282469190386,0.016079508730253912,0.019063510672390396,0.0010126477210313004
192.168.10.32,52.184.216.246,26719.0,443.0,6.0,0.025935093561808245,0.004186656209647035,0.008537677699637423,0.018241032974460614,0.014931986092464261,0.02593642473220823,0.004186164609578299,0.00853707605247549,0.01824224290510172,0.014930843968628243,0.017588833967844622,0.008779170611618224,0.008041045154526796,0.016597469562259406,0.008647699948543586,0.017561237017313623,0.008793764430648042,0.00802614770438428,0.01662503900721575,0.008635172248000887,0.025700410207112615,0.011771805549749593,0.016161196487763943,0.018833688859293547,0.000670516850572997
192.168.10.23,142.251.36.106,48850.0,443.0,6.0,0.004445572694142641,0.0004157853330907391,0.0016318859401500253,0.003144524163533574,0.0024379875384917013,0.004453082879384339,0.0004132371928729597,0.0016361220907335691,0.0031409698977836356,0.00244426709594664,0.002887507279713932,0.001898263900435566,0.0001427852789184731,0.0019099934478419623,0.002827714288365936,0.0028759241104125825,0.0019090200906735414,0.00014935135390726456,0.001901010267228885,0.002833463952295355,0.002817591031392399,0.00194569899255474,0.00020742422186246798,0.0019384491951394687,0.0027751310446146767
192.168.10.32,52.179.216.235,26720.0,443.0,6.0,0.026293834050496387,0.00436877273587848,0.008610639784566611,0.01871012811974797,0.015096340350954434,0.026295244693756065,0.004368279485996177,0.008609985917458114,0.018711403594719,0.015095124162279707,0.017784833908081017,0.008898521735347274,0.008249661302007246,0.01692652955023109,0.008763313834878836,0.017753263314564987,0.008914844536935492,0.008233068380667388,0.0169580853807037,0.008748448148647347,0.02604709068934119,0.012046327232138802,0.01652525650578688,0.0191038659481508,0.0005432376135520001
192.168.10.32,40.70.229.150,26721.0,443.0,6.0,0.02637658516565955,0.004317196306409164,0.008624081232413034,0.018598732369230726,0.015188989713206055,0.02637984355290727,0.004315986567548814,0.008622578918274615,0.018601695906568617,0.015186195022500936,0.017914831638336147,0.008934723120741984,0.008213036480012502,0.016934601004929068,0.008805116779816234,0.01788832743962603,0.008948576201871566,0.008198927612593207,0.016961080385384433,0.008793162082161016,0.02617333332697548,0.012025763803098359,0.016481206715880273,0.019195562939934973,0.0007034744683151296
192.168.10.32,52.184.214.53,26722.0,443.0,6.0,0.026121497154235798,0.004139681995285507,0.008751139567933532,0.018163559501458405,0.01512421122030011,0.02612258990605668,0.004139194723464723,0.008750669224173968,0.018164559626056283,0.0151232767689561,0.017816007137298546,0.009050097195512233,0.007950648944494194,0.016654253985282128,0.008802791193731792,0.017790337403615283,0.009064042876778249,0.0079359209321657,0.016679878586651507,0.008791654034490521,0.02599342664082842,0.011905038753545833,0.016124042427009575,0.01901885394472144,0.0008742255671293798
192.168.10.32,52.184.214.53,26723.0,443.0,6.0,0.025777240594228083,0.004230932564205647,0.008504783443130725,0.01836068166065328,0.014885989137692094,0.025777836640675834,0.0042307192139541296,0.008504506095703013,0.018361222849941468,0.01488547685452569,0.017454902331034316,0.008724517077160246,0.008124784084310069,0.016683255219048784,0.008641388411345274,0.017432490984598772,0.008736209731274218,0.008112844845175216,0.016705650660235376,0.008631119684765475,0.025593002637227358,0.011796416992180868,0.016270563063086968,0.01886627073607765,0.0006237885138724274
192.168.10.32,40.70.229.150,26724.0,443.0,6.0,0.025633494059244758,0.004244105061608456,0.008446574859490914,0.018553947084205706,0.014651319743094493,0.025634586811065636,0.004243791134040838,0.008446045109028046,0.01855493158767839,0.014650373108787407,0.017242153485616016,0.008487736153342725,0.008291179843259874,0.016720451252181558,0.008495194467670603,0.01722164948781328,0.00849827955747404,0.008280691995302089,0.016740950994738577,0.00848506749402503,0.025378584861755336,0.01167590757232036,0.0164373180332459,0.018771133210295398,0.0003349416406505504
192.168.10.135,35.159.42.141,44888.0,443.0,6.0,0.0034436583518981647,0.0026060825875783423,0.0007829140535992137,0.0012596034102157088,0.0021554341154282806,0.003451923529307019,0.0026076866019616057,0.0007747102127300736,0.001267211502936994,0.002153725267382758,0.002152681350707987,0.0020044187991439164,0.0017533043336020963,0.001418123075831899,0.0010046738167554829,0.0021271506945292,0.001987383210401526,0.001756154902737755,0.0014392075815952464,0.001028980490898368,0.0012855132420857623,0.0012182295112275082,0.0011942195724479485,0.0011931743871868247,0.0011811266682353382
