src_ip,dst_ip,src_port,dst_port,protocol,tcp_window0,tcp_window1,tcp_window2,tcp_window3,tcp_window4,tcp_window5,tcp_window6,tcp_window7,tcp_window8,tcp_window9,tcp_window10,tcp_window11,tcp_window12,tcp_window13,tcp_window14,tcp_window15
192.168.10.135,35.159.42.141,44888.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.32,20.42.65.88,26725.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.23,142.251.36.106,48852.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00835,0.00835,0.00445,0.00835,267.0
192.168.10.32,52.184.214.53,26726.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.135,35.159.42.141,45148.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,7.0
192.168.10.32,52.184.214.53,26727.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,40.70.229.150,26728.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,52.168.117.168,26729.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.32,8.249.61.254,26730.0,80.0,6.0,1.0,0.7056666666666667,0.0171,0.0171,0.00018333333333333334,0.00018333333333333334,0.017083333333333332,0.00018333333333333334,0.00018333333333333334,0.017083333333333332,0.00018333333333333334,0.00018333333333333334,0.00018333333333333334,0.00018333333333333334,0.017083333333333332,1025.0
192.168.10.32,51.104.136.2,26731.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.2730666666666667,0.2730666666666667,0.2730666666666667,0.01715,0.01715,0.27305,0.27305,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,16383.0
192.168.10.23,34.117.65.55,58238.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,0.00445,501.0
192.168.10.23,34.117.65.55,58240.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00445,0.00445,0.00835,0.00835,0.00445,0.00445,501.0
192.168.10.32,40.70.229.150,26732.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.150,142.251.36.110,55503.0,443.0,6.0,0.13653333333333334,1.0,0.004316666666666667,0.004316666666666667,0.00435,0.00435,0.00435,0.004316666666666667,0.00435,0.00435,0.004316666666666667,0.00435,0.004233333333333334,0.00435,0.004233333333333334,265.0
192.168.10.32,52.184.213.187,26733.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,52.179.216.235,26734.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,52.184.216.246,26735.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.23,142.251.36.106,48858.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,501.0
192.168.10.32,142.251.37.99,26736.0,443.0,6.0,1.0,1.0,0.017083333333333332,0.017083333333333332,0.00435,0.00435,0.00435,0.00435,0.00435,0.017083333333333332,0.017083333333333332,0.017083333333333332,0.00435,0.00435,0.017066666666666667,1024.0
192.168.10.135,35.159.42.141,45372.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.32,104.208.16.90,26737.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.32,40.70.229.150,26738.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2048.0
192.168.10.32,52.179.216.235,26739.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.23,142.251.36.106,48860.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.135,35.159.42.141,45590.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,251.0
192.168.10.32,52.184.213.187,26740.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.216.246,26741.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.214.53,26742.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,40.70.229.150,26743.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,20.189.173.2,26744.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.23,34.117.65.55,58246.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,0.00445,501.0
192.168.10.23,34.117.65.55,58248.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00445,0.00445,0.00835,0.00835,0.00445,0.00445,501.0
192.168.10.135,3.127.6.122,51776.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.150,142.251.36.131,57733.0,443.0,6.0,0.13653333333333334,1.0,0.004316666666666667,0.004316666666666667,0.00435,0.00435,0.00435,0.004316666666666667,0.00435,0.00435,0.004316666666666667,0.004316666666666667,0.00435,0.004316666666666667,0.004316666666666667,274.0
192.168.10.23,142.251.36.106,48866.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.32,52.184.213.187,26746.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,51.104.136.2,26747.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.2730666666666667,0.2730666666666667,0.2730666666666667,0.01715,0.01715,0.27305,0.27305,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,16380.0
192.168.10.32,20.189.173.12,26748.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.32,52.179.216.235,26749.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.214.53,26750.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.216.246,26751.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2048.0
192.168.10.135,35.159.42.141,45980.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.23,142.251.36.74,60258.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.32,52.184.213.187,26752.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.135,35.159.42.141,46002.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.32,40.79.141.153,26753.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.23,34.117.65.55,58254.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,0.00445,501.0
192.168.10.23,34.117.65.55,58256.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00445,0.00445,0.00835,0.00835,0.00445,0.00445,501.0
192.168.10.32,52.184.214.53,26754.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.179.216.235,26755.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.214.53,26756.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,40.70.229.150,26757.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.23,142.251.36.106,48874.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.32,51.104.136.2,26758.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.2730666666666667,0.2730666666666667,0.2730666666666667,0.01715,0.01715,0.27305,0.27305,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,16383.0
192.168.10.135,35.159.42.141,46100.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.32,20.189.173.3,26760.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.23,142.251.36.106,48876.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.135,3.127.6.122,52268.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.32,52.184.214.53,26761.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2048.0
192.168.10.32,52.184.214.53,26762.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,52.184.216.246,26763.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,40.70.229.150,26764.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,20.189.173.9,26765.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.23,34.117.65.55,58262.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,0.00445,501.0
192.168.10.23,34.117.65.55,58264.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00445,0.00445,0.00835,0.00835,0.00445,0.00445,501.0
192.168.10.23,142.251.36.106,48882.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.135,3.127.6.122,52736.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,251.0
192.168.10.32,52.184.216.246,26766.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.214.53,26767.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.214.53,26768.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.2,185.125.190.29,27510.0,443.0,6.0,1.0,1.0,0.0085,0.0085,0.008433333333333333,0.008433333333333333,0.008433333333333333,0.008433333333333333,0.008433333333333333,0.008366666666666666,0.00825,0.00825,0.008366666666666666,0.008366666666666666,0.008366666666666666,505.0
192.168.10.23,34.149.100.209,43234.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,272.0
192.168.10.32,40.79.141.152,26769.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.23,35.201.103.21,40420.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.004533333333333334,0.004533333333333334,501.0
192.168.10.23,34.98.75.36,58408.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,272.0
192.168.10.23,34.160.144.191,50112.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,272.0
192.168.10.32,52.184.213.187,26771.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.216.246,26772.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,52.179.216.235,26773.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.23,54.214.185.83,47854.0,443.0,6.0,1.0,0.44745,0.008366666666666666,0.008366666666666666,0.0019833333333333335,0.0019833333333333335,0.0019833333333333335,0.0019833333333333335,0.00815,0.00835,0.00835,0.0019833333333333335,0.00835,0.00315,0.00835,501.0
192.168.10.135,35.159.42.141,47120.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.23,142.251.36.106,48894.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.32,20.42.72.131,26774.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.23,34.117.65.55,58280.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.004366666666666666,0.00835,0.00835,0.00445,0.00835,0.00445,501.0
192.168.10.23,34.117.65.55,58282.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00835,0.00835,0.00835,0.00445,0.00445,0.00835,0.00835,0.00445,0.00445,501.0
192.168.10.135,35.159.42.141,47434.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
192.168.10.32,52.184.214.53,26775.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2048.0
192.168.10.23,142.251.36.106,48900.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,501.0
192.168.10.32,52.179.216.235,26776.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2048.0
192.168.10.32,40.70.229.150,26777.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.214.53,26778.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,51.104.136.2,26779.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.2730666666666667,0.2730666666666667,0.2730666666666667,0.01715,0.01715,0.27305,0.27305,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,16380.0
192.168.10.32,51.104.136.2,26780.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.2730666666666667,0.2730666666666667,0.2730666666666667,0.01715,0.01715,0.27305,0.27305,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,16383.0
192.168.10.32,13.89.179.9,26781.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,1028.0
192.168.10.135,35.159.42.141,47786.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,7.0
192.168.10.23,142.251.36.106,48902.0,443.0,6.0,1.0,1.0,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.008366666666666666,0.004366666666666666,0.004366666666666666,0.00445,0.00445,0.00445,0.00445,0.00835,0.00835,0.00835,267.0
192.168.10.32,52.179.216.235,26782.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2050.0
192.168.10.32,52.184.214.53,26783.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.32,52.184.214.53,26784.0,443.0,6.0,1.0,1.0,0.01715,0.01715,0.0342,0.0342,0.01715,0.01715,0.034183333333333336,0.034183333333333336,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,0.017133333333333334,2051.0
192.168.10.135,3.127.6.122,53764.0,443.0,6.0,0.4866666666666667,0.44745,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.00011666666666666667,0.0038166666666666666,0.0038166666666666666,0.0038166666666666666,0.00011666666666666667,0.00011666666666666667,0.004183333333333333,0.00011666666666666667,7.0
